order_id,customer_id,order_date,product_id,quantity,order_status,discount
584,833,2021-06-21,268,4,Cancelled,0.12
585,896,2019-12-06,452,4,Shipped,0.08
586,202,2022-12-08,255,3,Cancelled,0.24
587,371,2018-05-30,395,2,Cancelled,0.09
588,24,2022-01-15,425,3,Cancelled,0.07
589,154,2019-02-21,24,1,Shipped,0.27
590,579,2022-12-12,151,4,Cancelled,0.3
591,51,2020-11-13,118,2,Cancelled,0.12
592,680,2020-03-20,334,1,Cancelled,0.28
593,416,2019-07-31,446,3,Shipped,0.21
594,327,2022-05-10,277,4,Cancelled,0.11
595,717,2022-11-19,308,1,Cancelled,0.26
596,244,2021-10-10,99,2,Returned,0.16
597,81,2021-07-23,207,4,Returned,0.02
598,799,2018-07-31,457,1,Returned,0.03
599,578,2022-05-18,216,4,Returned,0.17
600,466,2019-05-22,305,3,Cancelled,0.04
601,218,2019-06-15,457,4,Returned,0.04
602,857,2021-08-06,298,1,Cancelled,0.02
603,236,2021-09-08,389,3,Cancelled,0.26
604,963,2022-01-29,157,4,Shipped,0.12
605,379,2021-09-28,415,1,Returned,0.18
606,359,2022-01-24,79,3,Shipped,0.12
607,884,2021-11-29,83,3,Returned,0.12
608,239,2018-08-15,197,3,Shipped,0.04
609,735,2019-11-12,141,3,Shipped,0.07
610,849,2020-12-15,167,3,Cancelled,0.06
611,720,2021-03-26,51,1,Cancelled,0.07
612,921,2018-11-28,221,3,Returned,0.29
613,740,2021-10-12,232,3,Returned,0.24
614,643,2018-07-21,50,3,Shipped,0.06
615,580,2022-04-19,308,4,Returned,0.13
616,144,2020-05-04,346,1,Shipped,0.24
617,612,2019-02-19,94,2,Cancelled,0.08
618,663,2022-03-30,401,4,Cancelled,0.13
619,943,2022-09-30,327,4,Shipped,0.29
620,94,2020-07-12,323,1,Cancelled,0.22
621,529,2019-08-05,304,3,Cancelled,0.27
622,337,2021-10-23,169,2,Shipped,0.01
623,128,2020-07-19,243,1,Cancelled,0.25
624,645,2022-11-26,11,3,Cancelled,0.03
625,409,2022-02-19,237,1,Returned,0.03
626,900,2021-02-07,321,3,Shipped,0
627,245,2022-11-13,440,3,Returned,0.19
628,323,2021-06-21,160,3,Returned,0.28
629,740,2018-09-27,107,1,Cancelled,0.23
630,546,2020-04-12,347,3,Shipped,0.09
631,479,2022-10-14,323,2,Returned,0.21
632,632,2022-03-02,442,4,Returned,0.21
633,787,2020-10-03,455,3,Returned,0.27
634,145,2019-03-28,329,4,Shipped,0.02
635,766,2019-10-11,292,4,Shipped,0.05
636,780,2019-12-25,158,1,Shipped,0.11
637,856,2021-04-23,372,2,Cancelled,0.17
638,189,2019-04-22,124,2,Returned,0.22
639,356,2022-05-02,289,2,Shipped,0.29
640,871,2021-07-15,54,4,Returned,0.16
641,777,2021-07-22,60,1,Cancelled,0.03
642,874,2018-09-24,399,4,Returned,0.08
643,357,2022-10-29,472,2,Returned,0.25
644,618,2020-01-15,15,2,Returned,0.14
645,362,2019-05-14,176,2,Cancelled,0.1
646,703,2018-03-08,33,2,Returned,0.25
647,458,2018-04-06,480,1,Returned,0.11
648,324,2020-08-17,346,1,Shipped,0.26
649,761,2022-10-05,196,2,Cancelled,0.14
650,236,2020-07-24,314,2,Cancelled,0.26
651,398,2020-02-09,186,4,Shipped,0.04
652,770,2021-07-15,140,2,Cancelled,0.15
653,38,2018-10-23,274,3,Shipped,0.1
654,643,2020-03-10,342,1,Returned,0.04
655,379,2019-07-05,259,3,Returned,0.2
656,889,2019-02-11,363,1,Shipped,0.14
657,666,2020-03-13,438,3,Cancelled,0.22
658,954,2019-09-27,36,3,Shipped,0.23
659,635,2020-07-03,70,4,Cancelled,0.28
660,562,2019-09-28,200,1,Cancelled,0.04
661,157,2022-07-20,391,2,Returned,0.19
662,413,2020-04-03,263,2,Returned,0.05
663,238,2018-09-03,86,4,Shipped,0.03
664,569,2022-10-23,478,3,Cancelled,0.13
665,200,2020-01-10,256,3,Cancelled,0.2
666,985,2020-08-25,413,2,Shipped,0.24
667,815,2019-02-17,327,4,Cancelled,0.06
668,191,2019-12-06,326,3,Cancelled,0.08
669,871,2022-09-14,265,2,Cancelled,0.23
670,516,2022-10-24,382,4,Shipped,0.11
671,416,2018-03-30,433,1,Cancelled,0.22
672,290,2022-05-13,287,2,Cancelled,0.29
673,239,2021-11-17,138,2,Cancelled,0.12
674,325,2021-11-21,328,1,Cancelled,0.24
675,305,2019-01-27,94,3,Cancelled,0.17
676,400,2020-07-09,451,2,Shipped,0.01
677,354,2021-08-17,52,4,Cancelled,0.25
678,555,2020-10-19,479,3,Returned,0.13
679,971,2019-09-25,245,3,Shipped,0.11
680,33,2020-08-05,298,1,Cancelled,0.04
681,241,2019-02-25,301,2,Shipped,0.23
682,348,2018-01-16,127,1,Returned,0.22
683,684,2022-07-04,112,4,Cancelled,0.25
684,818,2021-02-26,454,2,Returned,0.17
685,794,2018-10-21,129,2,Returned,0.29
686,525,2018-07-24,429,1,Returned,0.1
687,302,2019-07-18,478,2,Returned,0.09
688,49,2020-08-21,387,1,Shipped,0.23
689,950,2018-08-15,135,1,Cancelled,0.27
690,583,2019-05-29,68,3,Cancelled,0.24
691,419,2020-05-14,366,3,Returned,0.05
692,456,2018-12-30,311,2,Returned,0.08
693,958,2022-07-11,478,1,Returned,0.12
694,377,2022-05-13,414,3,Cancelled,0.06
695,24,2021-07-17,168,1,Returned,0.06
696,11,2021-03-11,329,2,Returned,0.19
697,280,2022-04-22,73,2,Shipped,0.15
698,93,2018-07-28,48,2,Cancelled,0.07
699,996,2022-07-01,174,3,Shipped,0.07
700,197,2020-07-14,132,2,Returned,0.16
701,928,2022-12-26,117,2,Returned,0.13
702,897,2018-02-24,492,4,Cancelled,0.16
703,54,2022-02-22,294,2,Returned,0.3
704,89,2019-07-14,158,3,Cancelled,0.14
705,177,2021-01-24,74,3,Shipped,0.07
706,37,2019-01-23,385,1,Cancelled,0.15
707,618,2021-06-16,462,2,Shipped,0.07
708,623,2022-07-10,31,4,Cancelled,0.24
709,933,2021-06-23,486,3,Shipped,0.18
710,451,2021-04-11,367,1,Cancelled,0
711,997,2019-11-26,329,1,Shipped,0.21
712,834,2018-10-15,332,3,Cancelled,0.25
713,155,2022-06-28,3,1,Cancelled,0.16
714,949,2020-06-25,288,1,Cancelled,0.17
715,842,2021-09-12,418,2,Shipped,0.21
716,472,2018-11-07,285,3,Shipped,0.1
717,709,2022-08-21,471,4,Shipped,0.26
718,822,2020-05-16,138,3,Shipped,0.19
719,39,2018-05-27,231,1,Shipped,0.06
720,410,2021-02-25,266,1,Shipped,0.17
721,675,2020-06-11,230,4,Returned,0.21
722,505,2019-03-05,454,3,Cancelled,0.13
723,46,2020-07-28,88,1,Shipped,0.07
724,546,2021-06-18,354,4,Cancelled,0.07
725,379,2019-09-29,434,1,Returned,0.19
726,965,2018-12-06,471,3,Returned,0.04
727,42,2021-10-28,370,1,Returned,0.06
728,841,2020-08-19,479,2,Returned,0.01
729,859,2020-03-28,414,1,Returned,0.28
730,225,2021-05-21,244,1,Returned,0.25
731,225,2022-03-23,89,4,Returned,0.19
732,854,2019-11-29,386,1,Cancelled,0.23
733,651,2018-07-01,24,2,Shipped,0.04
734,527,2022-05-04,334,2,Cancelled,0.07
735,692,2021-11-06,81,3,Cancelled,0.15
736,30,2020-09-14,178,4,Shipped,0.29
737,161,2020-10-13,35,3,Shipped,0.21
738,233,2022-05-22,421,4,Returned,0.04
739,638,2022-02-16,10,1,Returned,0.28
740,484,2019-05-28,15,1,Shipped,0.04
741,21,2020-05-16,98,2,Shipped,0.05
742,241,2021-01-07,486,3,Shipped,0.23
743,738,2023-01-01,206,4,Shipped,0.28
744,920,2019-02-15,372,1,Shipped,0.19
745,379,2018-09-03,253,4,Returned,0.01
746,555,2021-06-06,328,1,Cancelled,0.21
747,32,2022-11-13,486,3,Cancelled,0.29
748,821,2020-04-07,478,4,Returned,0.17
749,235,2020-01-03,149,2,Returned,0.13
750,959,2018-09-02,165,3,Cancelled,0.19
751,159,2019-12-15,302,1,Cancelled,0.24
752,365,2022-09-10,417,2,Shipped,0.25
753,475,2020-09-02,48,1,Returned,0.02
754,1000,2021-08-03,164,2,Shipped,0.11
755,215,2019-03-07,237,1,Cancelled,0.01
756,868,2020-03-12,480,4,Cancelled,0.23
757,313,2019-01-05,344,4,Shipped,0.21
758,229,2021-11-03,393,2,Returned,0.07
759,291,2021-03-21,241,4,Cancelled,0.2
760,231,2019-06-26,192,2,Returned,0.25
761,560,2022-10-11,498,1,Returned,0.22
762,442,2022-03-06,95,4,Shipped,0.08
763,344,2019-12-26,360,4,Returned,0.3
764,15,2018-06-17,126,3,Cancelled,0.18
765,352,2022-06-01,51,4,Shipped,0.05
766,612,2022-10-01,163,3,Shipped,0.18
767,89,2021-01-27,187,3,Cancelled,0.2
768,860,2020-02-24,203,1,Returned,0.01
769,140,2019-11-17,483,4,Shipped,0.2
770,311,2020-10-07,14,4,Returned,0.05
771,159,2020-09-05,409,3,Returned,0.18
772,106,2021-02-16,61,4,Cancelled,0.09
773,488,2018-05-20,324,2,Shipped,0.11
774,298,2020-07-06,374,4,Cancelled,0.08
775,295,2018-05-15,262,4,Shipped,0.25
776,846,2020-04-25,230,3,Cancelled,0.07
777,551,2018-09-12,21,3,Returned,0.22
778,435,2020-08-21,363,1,Returned,0.1
779,498,2018-11-29,215,1,Shipped,0.25
780,340,2022-05-27,82,2,Shipped,0.22
781,634,2020-04-04,414,1,Returned,0.17
782,655,2022-03-06,246,1,Cancelled,0.29
783,453,2021-02-15,336,4,Cancelled,0.16
784,355,2022-11-29,259,1,Shipped,0.12
785,287,2019-04-23,185,4,Shipped,0.3
786,380,2019-11-14,188,3,Shipped,0.15
787,2,2022-10-23,149,4,Cancelled,0.24
788,625,2021-06-07,392,2,Cancelled,0.2
789,46,2018-01-20,85,1,Cancelled,0.26
790,569,2018-04-04,73,1,Cancelled,0.09
791,866,2022-07-18,185,4,Shipped,0.24
792,655,2020-06-18,194,2,Returned,0.14
793,48,2020-09-11,287,1,Cancelled,0.21
794,692,2018-12-27,294,2,Shipped,0.03
795,88,2022-05-30,61,4,Shipped,0.07
796,117,2020-08-29,75,2,Shipped,0.11
797,258,2021-07-01,187,1,Cancelled,0.22
798,84,2018-09-09,165,2,Cancelled,0.3
799,743,2021-04-20,68,2,Returned,0.04
800,7,2020-05-08,355,1,Returned,0.22
801,250,2020-06-27,456,3,Cancelled,0.27
802,129,2019-04-01,102,4,Returned,0.03
803,486,2018-06-27,316,3,Shipped,0.15
804,883,2018-07-04,434,2,Shipped,0.02
805,304,2021-07-12,181,1,Cancelled,0.14
806,393,2022-01-08,282,2,Returned,0.27
807,638,2019-11-15,277,3,Shipped,0.25
808,985,2020-04-05,77,3,Shipped,0.28
809,609,2021-04-22,288,2,Shipped,0.1
810,449,2021-06-10,51,2,Cancelled,0.27
811,515,2021-08-18,220,1,Returned,0.16
812,446,2019-08-10,217,2,Shipped,0.01
813,766,2020-09-03,35,2,Shipped,0.08
814,180,2019-11-26,220,1,Returned,0.2
815,127,2022-01-29,390,4,Cancelled,0.15
816,371,2022-03-11,248,2,Cancelled,0.08
817,208,2019-08-09,440,4,Shipped,0.13
818,660,2021-12-06,239,2,Shipped,0.24
819,715,2019-05-10,459,1,Cancelled,0.09
820,993,2019-01-10,251,2,Cancelled,0.12
821,146,2020-06-18,100,3,Returned,0.24
822,472,2021-04-20,431,2,Returned,0.02
823,334,2022-05-22,187,4,Returned,0.27
824,201,2022-12-04,463,4,Cancelled,0.14
825,538,2022-10-06,402,4,Shipped,0.03
826,405,2018-04-10,422,2,Shipped,0.1
827,977,2020-12-04,435,4,Shipped,0.25
828,608,2018-01-01,249,1,Shipped,0.28
829,89,2018-11-30,496,3,Returned,0.22
830,220,2021-01-12,140,4,Shipped,0.01
831,864,2019-04-30,440,4,Cancelled,0.09
832,730,2018-06-22,262,1,Shipped,0.11
833,135,2020-07-02,204,4,Returned,0.17
834,122,2022-04-02,488,4,Shipped,0.29
835,226,2018-03-27,200,3,Returned,0.13
836,990,2019-11-01,283,2,Returned,0.19
837,805,2022-10-05,47,2,Returned,0.08
838,267,2018-12-14,287,3,Returned,0.02
839,670,2021-09-17,166,4,Returned,0.05
840,700,2019-08-21,318,4,Returned,0.29
841,242,2020-05-03,420,3,Returned,0.24
842,59,2019-08-08,23,1,Shipped,0.2
843,55,2021-06-10,4,4,Returned,0.1
844,415,2020-08-03,482,3,Cancelled,0.13
845,638,2018-07-06,476,1,Shipped,0.26
846,881,2018-11-19,280,3,Returned,0.1
847,834,2022-08-26,496,3,Shipped,0.22
848,971,2019-09-19,257,3,Shipped,0.07
849,863,2022-04-14,427,3,Shipped,0.16
850,975,2019-06-30,432,4,Shipped,0.01
851,503,2019-01-15,240,2,Returned,0.17
852,517,2022-02-14,10,4,Cancelled,0.23
853,290,2020-02-06,212,1,Cancelled,0
854,83,2018-02-04,262,3,Returned,0.04
855,170,2019-12-23,224,4,Returned,0.22
856,591,2021-05-22,418,3,Returned,0.11
857,785,2019-10-20,85,4,Cancelled,0.15
858,979,2019-05-04,467,2,Returned,0.07
859,135,2021-01-31,146,2,Shipped,0.24
860,905,2018-03-28,39,4,Returned,0.16
861,498,2019-01-28,197,4,Shipped,0.17
862,706,2020-09-17,161,4,Cancelled,0.08
863,41,2021-04-11,116,2,Returned,0.07
864,596,2022-09-05,150,2,Cancelled,0.19
865,250,2019-07-13,438,1,Returned,0.11
866,134,2021-08-24,463,4,Cancelled,0.2
867,523,2019-06-24,116,3,Shipped,0.11
868,827,2018-09-12,242,4,Shipped,0.17
869,152,2020-11-12,70,2,Shipped,0.26
870,45,2018-01-10,264,2,Shipped,0.12
871,333,2018-03-14,178,4,Returned,0.01
872,493,2022-06-15,338,1,Cancelled,0.08
873,396,2019-11-16,82,3,Shipped,0.17
874,656,2020-09-11,9,2,Shipped,0.14
875,619,2019-02-10,416,1,Shipped,0.16
876,700,2020-07-19,246,4,Cancelled,0.11
877,371,2020-09-15,188,1,Cancelled,0.22
878,963,2022-04-20,72,3,Returned,0.23
879,312,2018-11-17,313,3,Shipped,0.01
880,9,2021-08-11,114,1,Cancelled,0.29
881,286,2018-06-14,394,3,Returned,0.02
882,94,2018-05-15,461,1,Returned,0.1
883,890,2022-02-17,185,2,Cancelled,0.08
884,849,2022-02-02,187,4,Returned,0.09
885,118,2022-02-18,492,1,Shipped,0.1
886,519,2019-11-27,442,4,Returned,0.23
887,139,2022-07-10,487,2,Returned,0.01
888,463,2018-03-15,314,2,Cancelled,0.1
889,633,2019-04-11,394,1,Shipped,0.27
890,987,2020-04-12,319,3,Shipped,0.12
891,480,2019-05-23,308,3,Shipped,0.2
892,715,2022-02-12,407,3,Cancelled,0.18
893,321,2019-07-22,457,2,Cancelled,0.24
894,966,2020-02-13,187,4,Returned,0.06
895,333,2020-01-21,224,1,Returned,0.12
896,630,2022-05-11,403,1,Returned,0.02
897,66,2020-03-28,261,3,Shipped,0.28
898,740,2020-03-09,392,4,Cancelled,0.29
899,54,2019-12-03,178,1,Shipped,0.29
900,945,2022-03-31,415,1,Shipped,0.11
901,749,2021-08-13,431,3,Cancelled,0.15
902,358,2018-05-05,201,4,Returned,0.16
903,939,2020-07-03,187,1,Cancelled,0.06
904,739,2022-08-31,441,3,Returned,0.11
905,425,2019-06-01,288,2,Returned,0.27
906,845,2020-11-12,279,3,Shipped,0.11
907,335,2022-03-27,145,4,Returned,0.28
908,11,2022-03-15,97,3,Cancelled,0.08
909,894,2022-08-06,324,1,Returned,0.16
910,28,2020-08-07,209,4,Cancelled,0.05
911,68,2019-09-11,99,2,Cancelled,0.26
912,291,2020-09-07,353,1,Cancelled,0.14
913,189,2021-09-12,215,1,Cancelled,0.06
914,136,2019-08-12,302,4,Cancelled,0.19
915,162,2022-04-17,168,1,Returned,0.12
916,365,2022-06-22,142,4,Cancelled,0.17
917,769,2022-11-11,273,2,Cancelled,0.03
918,632,2022-03-21,199,2,Cancelled,0.25
919,52,2018-11-01,264,2,Shipped,0.25
920,785,2019-04-15,37,3,Shipped,0.29
921,795,2020-11-21,52,1,Shipped,0.15
922,896,2022-05-28,220,3,Cancelled,0.02
923,599,2020-02-20,406,4,Returned,0.03
924,773,2019-08-19,433,4,Cancelled,0.24
925,927,2018-04-06,206,4,Cancelled,0.19
926,468,2019-02-23,330,4,Cancelled,0.07
927,493,2022-03-03,43,3,Returned,0.14
928,823,2019-10-24,265,3,Returned,0.07
929,571,2021-09-11,438,3,Returned,0.06
930,210,2019-10-06,6,4,Shipped,0.17
931,868,2021-05-12,343,2,Cancelled,0.29
932,9,2020-11-27,79,3,Returned,0
933,686,2018-07-09,243,1,Shipped,0.04
934,397,2019-10-03,399,4,Returned,0.11
935,287,2018-12-07,421,2,Shipped,0.11
936,778,2018-06-16,34,3,Cancelled,0.09
937,520,2020-04-08,161,3,Returned,0.2
938,320,2022-08-04,197,3,Returned,0.13
939,625,2019-07-17,185,1,Shipped,0.08
940,156,2021-09-16,408,1,Cancelled,0.11
941,654,2021-04-11,215,2,Cancelled,0.02
942,670,2021-01-24,484,2,Returned,0.14
943,706,2022-12-29,247,3,Cancelled,0.23
944,351,2021-08-23,340,2,Returned,0.21
945,449,2018-09-09,47,3,Shipped,0.2
946,908,2021-05-07,216,2,Cancelled,0.08
947,860,2018-09-16,427,2,Cancelled,0.01
948,538,2018-08-21,133,3,Returned,0.26
949,821,2018-04-15,186,1,Cancelled,0.25
950,703,2020-01-10,367,3,Shipped,0.2
951,583,2021-11-03,1,2,Cancelled,0.23
952,192,2018-02-26,329,4,Shipped,0.24
953,762,2018-01-07,108,1,Cancelled,0.09
954,601,2019-04-11,359,1,Returned,0.29
955,104,2018-12-05,347,3,Returned,0.23
956,549,2018-11-19,472,2,Shipped,0.25
957,777,2022-07-05,357,3,Shipped,0.12
958,350,2021-11-17,147,3,Shipped,0.17
959,775,2019-11-29,96,1,Returned,0.1
960,838,2020-04-03,389,1,Shipped,0.24
961,132,2018-06-19,150,1,Shipped,0.21
962,803,2018-07-30,29,4,Shipped,0.29
963,410,2018-10-12,207,1,Returned,0.14
964,573,2020-02-18,315,2,Cancelled,0.29
965,709,2021-09-02,239,2,Shipped,0.29
966,949,2021-04-03,223,3,Shipped,0.17
967,189,2022-09-25,241,3,Returned,0.22
968,616,2021-12-18,48,2,Shipped,0.29
969,83,2020-01-23,126,1,Cancelled,0.16
970,897,2019-05-09,234,4,Returned,0.21
971,753,2022-02-04,67,2,Returned,0.22
972,190,2018-11-17,363,3,Returned,0.19
973,112,2022-04-22,221,4,Cancelled,0.05
974,190,2020-04-12,204,2,Cancelled,0.28
975,997,2019-06-29,344,4,Shipped,0.11
976,705,2019-03-04,245,3,Cancelled,0.14
977,495,2019-04-01,28,1,Shipped,0.02
978,615,2022-10-06,328,2,Returned,0.09
979,827,2020-10-27,361,4,Shipped,0.26
980,187,2020-03-06,4,1,Shipped,0.03
981,995,2022-09-04,487,2,Shipped,0.17
982,268,2019-02-25,127,2,Returned,0.23
983,345,2020-04-20,55,3,Cancelled,0.08
984,419,2021-11-30,104,2,Shipped,0.2
985,401,2021-12-06,458,3,Cancelled,0.09
986,273,2019-03-02,315,3,Returned,0.05
987,535,2022-07-30,332,1,Cancelled,0.1
988,81,2019-10-27,345,2,Cancelled,0.29
989,84,2018-04-25,424,4,Returned,0.17
990,895,2021-12-05,266,3,Shipped,0.24
991,722,2019-02-10,44,1,Shipped,0.29
992,652,2022-11-05,58,2,Shipped,0.04
993,270,2021-06-20,145,3,Returned,0.28
994,263,2021-03-29,169,2,Returned,0.16
995,778,2018-11-27,402,1,Shipped,0.06
996,91,2018-08-29,166,2,Shipped,0.04
997,373,2021-06-12,214,3,Returned,0.02
998,738,2022-07-12,268,2,Returned,0.02
999,812,2021-12-21,358,1,Returned,0.03
1000,479,2019-06-12,258,3,Returned,0.07
1001,575,2021-11-17,279,3,Shipped,0.23
1002,910,2021-12-24,349,2,Returned,0.03
1003,483,2019-09-19,216,4,Returned,0.03
1004,75,2018-05-22,77,2,Shipped,0.23
1005,682,2019-02-17,106,4,Shipped,0.08
1006,963,2022-04-17,455,2,Cancelled,0.22
1007,602,2020-01-26,95,4,Shipped,0.05
1008,788,2020-12-24,283,3,Cancelled,0.25
1009,671,2019-08-24,218,1,Shipped,0.21
1010,789,2021-02-04,131,4,Cancelled,0.06
1011,349,2021-12-05,204,1,Shipped,0.28
1012,659,2020-05-30,459,4,Shipped,0.17
1013,634,2022-10-23,62,4,Shipped,0.27
1014,71,2020-04-30,425,4,Cancelled,0.15
1015,173,2018-06-08,16,3,Shipped,0.1
1016,641,2020-04-29,265,2,Returned,0.26
1017,782,2022-08-30,69,1,Returned,0.12
1018,650,2021-05-29,87,4,Cancelled,0.1
1019,632,2021-11-23,469,3,Returned,0.28
1020,328,2021-10-05,114,4,Shipped,0.29
1021,86,2022-03-06,61,3,Returned,0.03
1022,849,2019-05-26,482,3,Cancelled,0.12
1023,620,2018-04-21,288,1,Returned,0.08
1024,554,2020-11-30,196,3,Returned,0.25
1025,619,2022-02-02,52,4,Shipped,0.29
1026,992,2022-02-12,26,4,Cancelled,0.11
1027,735,2022-11-24,16,2,Returned,0.08
1028,164,2018-07-13,101,3,Cancelled,0.2
1029,371,2021-03-17,156,4,Shipped,0.12
1030,183,2022-10-31,139,2,Returned,0.15
1031,257,2021-10-10,32,2,Cancelled,0.13
1032,463,2018-03-26,185,4,Returned,0.04
1033,523,2020-11-16,291,2,Cancelled,0.26
1034,171,2021-01-25,472,1,Shipped,0.22
1035,29,2022-06-12,215,1,Shipped,0.01
1036,809,2019-01-25,99,2,Returned,0.17
1037,683,2019-07-31,157,2,Shipped,0.13
1038,958,2019-06-23,197,2,Returned,0.06
1039,914,2018-08-14,485,1,Returned,0.25
1040,9,2022-01-14,146,3,Returned,0.24
1041,739,2022-09-02,33,2,Returned,0.04
1042,631,2021-03-01,259,1,Shipped,0.28
1043,96,2022-07-02,247,3,Shipped,0.29
1044,103,2022-04-16,27,1,Shipped,0.03
1045,325,2019-10-13,432,1,Shipped,0.23
1046,438,2019-02-27,262,3,Shipped,0.04
1047,27,2020-07-05,284,2,Returned,0.24
1048,270,2019-05-29,13,3,Cancelled,0.01
1049,526,2021-11-13,45,1,Returned,0.27
1050,687,2022-11-24,335,1,Returned,0.12
1051,106,2018-11-09,390,2,Cancelled,0.08
1052,542,2019-11-15,33,1,Shipped,0.29
1053,883,2018-08-23,178,2,Cancelled,0.16
1054,337,2021-11-22,431,3,Shipped,0.29
1055,857,2020-01-22,399,3,Returned,0.12
1056,338,2022-03-16,124,2,Cancelled,0.18
1057,629,2020-01-07,418,3,Returned,0.21
1058,219,2019-04-07,175,3,Returned,0.03
1059,738,2018-06-22,12,4,Returned,0.19
1060,693,2018-01-29,458,1,Returned,0.2
1061,526,2022-04-16,364,2,Shipped,0.21
1062,758,2018-11-07,235,3,Cancelled,0.2
1063,783,2018-12-11,442,2,Cancelled,0.18
1064,283,2021-03-10,282,4,Shipped,0.02
1065,554,2022-04-28,123,3,Cancelled,0.28
1066,881,2019-04-11,38,2,Cancelled,0.22
1067,14,2020-06-01,229,2,Shipped,0.03
1068,236,2020-04-12,434,1,Returned,0.09
1069,495,2020-04-25,26,2,Returned,0.04
1070,953,2018-11-26,182,3,Returned,0.26
1071,98,2021-06-18,456,4,Cancelled,0.13
1072,296,2018-07-19,345,4,Returned,0.01
1073,681,2022-02-21,365,1,Cancelled,0.08
1074,23,2018-05-05,137,3,Returned,0.02
1075,18,2020-05-25,431,3,Shipped,0.01
1076,157,2020-08-30,481,4,Shipped,0.27
1077,723,2019-03-03,477,4,Returned,0.03
1078,429,2019-12-15,147,4,Shipped,0.17
1079,513,2018-09-23,464,2,Cancelled,0.26
1080,329,2020-05-20,486,3,Returned,0.26
1081,411,2020-08-30,309,3,Returned,0.23
1082,16,2018-09-16,332,4,Returned,0.18
1083,342,2022-08-22,396,4,Shipped,0.29
1084,412,2022-10-17,443,1,Returned,0.15
1085,407,2022-04-04,394,4,Returned,0.23
1086,127,2022-10-27,233,1,Cancelled,0.12
1087,151,2021-03-22,393,3,Cancelled,0.06
1088,277,2020-12-29,157,4,Cancelled,0.23
1089,216,2021-07-14,445,4,Returned,0.27
1090,322,2018-05-06,254,1,Cancelled,0.02
1091,349,2019-06-14,129,3,Shipped,0.09
1092,293,2019-05-07,295,4,Cancelled,0.25
1093,490,2021-12-05,83,3,Shipped,0.16
1094,413,2021-03-23,392,3,Cancelled,0.25
1095,701,2019-09-25,53,2,Cancelled,0.1
1096,583,2021-07-26,118,3,Cancelled,0.14
1097,325,2020-03-04,50,4,Shipped,0.11
1098,813,2021-01-31,356,4,Shipped,0.28
1099,766,2020-08-07,85,4,Shipped,0.11
1100,641,2019-12-17,152,1,Cancelled,0.2
1101,194,2020-01-08,488,1,Shipped,0.09
1102,583,2020-08-03,150,4,Cancelled,0.09
1103,420,2021-12-06,122,2,Shipped,0.27
1104,505,2021-06-13,263,4,Shipped,0.08
1105,215,2022-01-01,459,3,Cancelled,0.14
1106,43,2020-01-15,451,3,Returned,0.04
1107,310,2019-12-30,41,4,Shipped,0.24
1108,82,2018-12-22,7,1,Cancelled,0.12
1109,475,2019-03-30,326,4,Shipped,0.25
1110,919,2018-12-03,293,3,Cancelled,0.2
1111,7,2021-05-27,99,3,Returned,0.16
1112,397,2019-03-16,103,4,Cancelled,0.11
1113,352,2018-04-16,115,4,Cancelled,0.08
1114,795,2021-08-29,313,2,Shipped,0.18
1115,588,2022-12-14,480,1,Returned,0.26
1116,925,2022-09-14,429,2,Returned,0.1
1117,90,2021-08-13,327,3,Cancelled,0.04
1118,836,2022-12-06,35,3,Shipped,0.22
1119,870,2021-05-08,278,1,Returned,0.27
1120,870,2019-07-17,144,3,Cancelled,0.09
1121,591,2019-01-04,155,1,Returned,0.02
1122,825,2022-12-28,7,1,Cancelled,0.11
1123,182,2020-06-03,102,2,Cancelled,0.07
1124,573,2018-05-02,378,4,Cancelled,0.01
1125,34,2019-01-04,430,3,Shipped,0.09
1126,397,2022-11-02,401,3,Returned,0.22
1127,850,2018-09-05,450,3,Cancelled,0.25
1128,163,2018-06-16,221,3,Shipped,0.11
1129,737,2019-10-04,131,2,Returned,0.12
1130,812,2018-03-08,148,1,Cancelled,0.16
1131,219,2019-09-30,100,2,Shipped,0.24
1132,389,2022-05-29,89,2,Returned,0.05
1133,590,2022-11-22,318,1,Returned,0.27
1134,566,2018-12-20,426,2,Cancelled,0.26
1135,439,2022-07-14,199,1,Cancelled,0.07
1136,186,2020-11-29,168,1,Shipped,0.2
