order_id,customer_id,order_date,product_id,quantity,order_status,discount,return_id,return_reason,feedback
4376,155,2021-07-27,493,4,Returned,0.21,1453,Not satisfied,Delayed refund
4379,7,2018-01-04,133,3,Returned,0.09,1454,Incorrect item,Quick process
4380,814,2020-12-10,76,2,Returned,0.02,1455,Damaged,Quick process
4381,628,2020-11-22,5,3,Returned,0.08,1456,Incorrect item,Happy with return
4383,219,2021-04-27,468,4,Returned,0.29,1457,Not satisfied,Happy with return
4386,412,2021-05-19,455,4,Returned,0.17,1458,Incorrect item,Happy with return
4391,882,2018-06-22,20,4,Returned,0.18,1459,Not satisfied,Quick process
4393,312,2019-01-01,472,2,Returned,0.26,1460,Not satisfied,Quick process
4394,150,2021-06-05,99,2,Returned,0.09,1461,Not satisfied,Happy with return
4402,357,2018-07-31,265,1,Returned,0.1,1462,Damaged,Happy with return
4403,156,2018-05-14,58,2,Returned,0.2,1463,Not satisfied,Quick process
4404,133,2020-06-01,372,3,Returned,0.13,1464,Damaged,Happy with return
4405,128,2020-12-03,407,4,Returned,0.15,1465,Incorrect item,Happy with return
4410,375,2021-08-24,480,2,Returned,0.3,1466,Not satisfied,Happy with return
4411,642,2021-06-15,201,1,Returned,0.18,1467,Damaged,Happy with return
4414,660,2018-04-30,53,3,Returned,0.2,1468,Not satisfied,Happy with return
4417,810,2019-01-16,10,4,Returned,0.08,1469,Damaged,Delayed refund
4422,286,2020-08-27,335,1,Returned,0.15,1470,Not satisfied,Quick process
4425,750,2018-09-07,407,1,Returned,0.13,1471,Damaged,Quick process
4426,493,2022-03-04,65,3,Returned,0.24,1472,Not satisfied,Quick process
4428,554,2021-08-28,436,1,Returned,0.01,1473,Not satisfied,Quick process
4431,852,2022-05-27,417,3,Returned,0.04,1474,Damaged,Quick process
4435,426,2020-01-22,212,4,Returned,0.27,1475,Incorrect item,Happy with return
4436,36,2022-04-12,343,2,Returned,0.24,1476,Incorrect item,Happy with return
4438,596,2020-07-01,498,4,Returned,0.16,1477,Incorrect item,Happy with return
4439,206,2023-01-01,232,2,Returned,0.02,1478,Incorrect item,Quick process
4445,712,2020-09-21,245,4,Returned,0.19,1479,Not satisfied,Quick process
4446,815,2021-02-13,85,2,Returned,0.05,1480,Not satisfied,Delayed refund
4447,838,2018-12-09,137,1,Returned,0.16,1481,Not satisfied,Quick process
4451,61,2018-03-30,436,4,Returned,0.09,1482,Damaged,Delayed refund
4454,905,2018-02-02,263,2,Returned,0.08,1483,Incorrect item,Happy with return
4455,366,2022-12-11,37,4,Returned,0.11,1484,Not satisfied,Quick process
4459,273,2022-04-18,6,3,Returned,0.09,1485,Incorrect item,Delayed refund
4463,100,2019-06-15,201,4,Returned,0.16,1486,Incorrect item,Quick process
4467,506,2018-08-29,414,1,Returned,0.24,1487,Not satisfied,Happy with return
4469,261,2020-05-02,394,1,Returned,0.05,1488,Not satisfied,Delayed refund
4478,178,2019-03-22,328,3,Returned,0.27,1489,Not satisfied,Happy with return
4480,959,2020-08-05,361,2,Returned,0.1,1490,Incorrect item,Quick process
4482,859,2020-11-08,105,4,Returned,0.02,1491,Not satisfied,Happy with return
4484,419,2018-06-26,75,3,Returned,0.29,1492,Not satisfied,Happy with return
4485,569,2019-04-01,465,3,Returned,0.15,1493,Damaged,Delayed refund
4487,122,2018-09-08,58,2,Returned,0.03,1494,Incorrect item,Quick process
4488,222,2022-06-16,61,1,Returned,0.27,1495,Damaged,Quick process
4490,453,2020-11-14,240,3,Returned,0.13,1496,Damaged,Delayed refund
4491,131,2021-10-29,238,1,Returned,0.1,1497,Not satisfied,Happy with return
4501,205,2022-02-09,144,2,Returned,0.29,1498,Incorrect item,Quick process
4502,220,2022-01-10,242,3,Returned,0.22,1499,Damaged,Quick process
4506,939,2021-10-30,79,1,Returned,0.26,1500,Damaged,Happy with return
4508,397,2021-02-26,435,4,Returned,0.02,1501,Incorrect item,Delayed refund
4512,530,2021-04-28,377,3,Returned,0.29,1502,Damaged,Happy with return
4515,663,2018-02-06,481,4,Returned,0.01,1503,Damaged,Happy with return
4518,90,2021-11-07,395,1,Returned,0.11,1504,Incorrect item,Happy with return
4519,96,2021-01-18,87,2,Returned,0.24,1505,Incorrect item,Delayed refund
4521,79,2019-05-18,423,2,Returned,0.17,1506,Damaged,Delayed refund
4527,526,2020-07-07,15,2,Returned,0.03,1507,Not satisfied,Happy with return
4528,983,2019-04-22,76,3,Returned,0.2,1508,Incorrect item,Quick process
4531,863,2019-07-09,273,1,Returned,0.15,1509,Incorrect item,Happy with return
4532,998,2022-06-27,79,2,Returned,0.09,1510,Damaged,Delayed refund
4534,223,2018-10-15,167,1,Returned,0.16,1511,Incorrect item,Delayed refund
4537,187,2020-04-06,294,2,Returned,0.15,1512,Not satisfied,Delayed refund
4541,912,2021-01-07,231,2,Returned,0.04,1513,Damaged,Happy with return
4542,809,2018-01-16,133,1,Returned,0.06,1514,Not satisfied,Happy with return
4552,255,2022-05-31,291,1,Returned,0.16,1515,Not satisfied,Delayed refund
4555,824,2018-10-01,418,2,Returned,0.11,1516,Not satisfied,Quick process
4558,780,2019-07-03,440,1,Returned,0.13,1517,Not satisfied,Delayed refund
4564,253,2022-07-24,61,2,Returned,0.22,1518,Damaged,Delayed refund
4565,47,2018-05-07,421,2,Returned,0.18,1519,Not satisfied,Happy with return
4566,766,2019-05-21,184,3,Returned,0.19,1520,Damaged,Quick process
4567,398,2020-12-11,476,3,Returned,0.09,1521,Incorrect item,Happy with return
4569,376,2019-01-28,340,2,Returned,0.03,1522,Damaged,Delayed refund
4574,959,2022-06-14,6,1,Returned,0.15,1523,Incorrect item,Quick process
4577,289,2022-05-02,393,4,Returned,0.15,1524,Damaged,Happy with return
4578,700,2022-01-15,371,4,Returned,0.05,1525,Incorrect item,Happy with return
4580,929,2018-11-01,59,4,Returned,0.19,1526,Incorrect item,Delayed refund
4581,61,2019-02-15,45,3,Returned,0.21,1527,Damaged,Happy with return
4582,390,2018-05-14,455,2,Returned,0.14,1528,Damaged,Quick process
4584,988,2018-03-06,474,2,Returned,0.13,1529,Damaged,Delayed refund
4585,544,2020-08-18,420,2,Returned,0.3,1530,Incorrect item,Quick process
4588,878,2021-09-13,70,4,Returned,0.01,1531,Damaged,Delayed refund
4589,121,2019-07-30,23,2,Returned,0.28,1532,Damaged,Delayed refund
4590,714,2019-12-02,182,2,Returned,0.15,1533,Damaged,Happy with return
4592,539,2019-11-08,94,1,Returned,0.24,1534,Not satisfied,Quick process
4593,559,2018-05-03,163,4,Returned,0.21,1535,Damaged,Quick process
4594,385,2020-04-22,92,3,Returned,0.03,1536,Incorrect item,Happy with return
4595,219,2021-11-01,454,4,Returned,0.26,1537,Damaged,Delayed refund
4597,559,2022-06-17,286,4,Returned,0.08,1538,Incorrect item,Delayed refund
4605,219,2019-06-20,91,1,Returned,0.19,1539,Damaged,Delayed refund
4611,69,2019-01-31,236,3,Returned,0.27,1540,Damaged,Happy with return
4613,308,2021-03-22,303,3,Returned,0.04,1541,Not satisfied,Delayed refund
4618,47,2020-08-19,351,4,Returned,0.06,1542,Incorrect item,Quick process
4626,528,2021-06-22,172,1,Returned,0.19,1543,Not satisfied,Quick process
4629,292,2020-11-06,39,2,Returned,0.26,1544,Not satisfied,Delayed refund
4637,406,2020-02-10,1,4,Returned,0.15,1545,Incorrect item,Delayed refund
4639,356,2019-01-01,112,2,Returned,0.08,1546,Damaged,Happy with return
4642,259,2021-06-30,336,3,Returned,0.22,1547,Incorrect item,Delayed refund
4644,65,2022-11-24,319,2,Returned,0.06,1548,Not satisfied,Happy with return
4648,910,2018-06-02,72,2,Returned,0.16,1549,Incorrect item,Quick process
4649,654,2021-06-23,213,2,Returned,0.05,1550,Not satisfied,Happy with return
4650,890,2021-12-18,299,2,Returned,0.11,1551,Damaged,Quick process
4666,362,2021-04-07,352,4,Returned,0.14,1552,Incorrect item,Quick process
4670,535,2018-03-10,211,3,Returned,0.19,1553,Damaged,Quick process
4671,229,2019-11-11,36,1,Returned,0.18,1554,Damaged,Happy with return
4672,943,2019-12-18,334,3,Returned,0.29,1555,Damaged,Delayed refund
4681,507,2019-04-23,138,2,Returned,0.16,1556,Damaged,Quick process
4682,714,2018-06-13,261,4,Returned,0.2,1557,Incorrect item,Delayed refund
4683,639,2019-01-30,224,4,Returned,0.23,1558,Not satisfied,Delayed refund
4685,96,2018-05-07,394,3,Returned,0.21,1559,Incorrect item,Happy with return
4686,767,2019-10-28,102,4,Returned,0.02,1560,Damaged,Delayed refund
4688,107,2022-08-15,445,4,Returned,0.08,1561,Damaged,Happy with return
4693,260,2021-12-25,308,1,Returned,0.16,1562,Damaged,Happy with return
4694,148,2021-03-04,137,2,Returned,0.19,1563,Damaged,Happy with return
4696,956,2022-12-03,225,4,Returned,0.03,1564,Damaged,Delayed refund
4697,778,2019-04-22,95,2,Returned,0.26,1565,Damaged,Delayed refund
4702,76,2018-10-06,24,1,Returned,0.16,1566,Incorrect item,Happy with return
4703,642,2021-03-20,369,3,Returned,0.25,1567,Damaged,Happy with return
4706,132,2021-02-14,478,1,Returned,0.08,1568,Not satisfied,Quick process
4722,421,2022-12-04,169,4,Returned,0.13,1569,Incorrect item,Happy with return
4725,736,2019-03-12,315,2,Returned,0.14,1570,Not satisfied,Delayed refund
4735,528,2022-10-05,55,3,Returned,0.05,1571,Damaged,Delayed refund
4737,771,2021-09-26,492,1,Returned,0.05,1572,Incorrect item,Happy with return
4740,345,2018-04-19,466,3,Returned,0.25,1573,Damaged,Delayed refund
4745,550,2022-01-26,324,4,Returned,0.18,1574,Incorrect item,Delayed refund
4749,873,2019-03-31,419,1,Returned,0.1,1575,Incorrect item,Delayed refund
4750,633,2022-07-31,109,3,Returned,0.18,1576,Damaged,Happy with return
4751,372,2020-04-28,10,2,Returned,0.27,1577,Damaged,Delayed refund
4753,474,2021-10-24,274,3,Returned,0,1578,Incorrect item,Delayed refund
4755,631,2019-12-14,298,4,Returned,0.04,1579,Damaged,Delayed refund
4756,452,2021-11-06,389,3,Returned,0.25,1580,Not satisfied,Quick process
4759,507,2018-05-11,483,3,Returned,0.25,1581,Not satisfied,Quick process
4760,695,2019-03-22,5,4,Returned,0.27,1582,Damaged,Delayed refund
4762,856,2020-10-14,341,3,Returned,0.24,1583,Damaged,Quick process
4765,418,2019-02-02,452,3,Returned,0.15,1584,Damaged,Delayed refund
4768,802,2019-01-15,450,3,Returned,0.16,1585,Incorrect item,Happy with return
4772,137,2020-04-11,177,3,Returned,0.05,1586,Incorrect item,Delayed refund
4776,496,2019-05-29,99,1,Returned,0.27,1587,Incorrect item,Quick process
4778,865,2018-02-12,160,2,Returned,0.04,1588,Damaged,Delayed refund
4779,943,2021-10-15,438,3,Returned,0.29,1589,Damaged,Quick process
4781,651,2019-04-06,419,2,Returned,0.1,1590,Not satisfied,Happy with return
4790,925,2022-09-07,249,2,Returned,0.22,1591,Incorrect item,Happy with return
4791,794,2022-12-22,372,3,Returned,0.05,1592,Incorrect item,Delayed refund
4793,377,2020-10-07,365,4,Returned,0.25,1593,Incorrect item,Delayed refund
4794,799,2020-05-04,229,3,Returned,0.13,1594,Damaged,Delayed refund
4795,806,2019-02-27,307,4,Returned,0.21,1595,Not satisfied,Happy with return
4796,737,2019-09-20,396,4,Returned,0.15,1596,Damaged,Quick process
4797,86,2021-08-02,105,1,Returned,0.14,1597,Incorrect item,Happy with return
4799,660,2019-07-12,267,1,Returned,0.27,1598,Not satisfied,Quick process
4802,552,2020-02-13,221,4,Returned,0.18,1599,Incorrect item,Happy with return
4803,322,2021-04-20,446,3,Returned,0.13,1600,Damaged,Quick process
4804,38,2020-08-29,3,4,Returned,0.06,1601,Damaged,Delayed refund
4807,178,2019-08-03,381,4,Returned,0.12,1602,Damaged,Quick process
4808,741,2022-07-29,207,1,Returned,0.16,1603,Incorrect item,Quick process
4809,893,2019-07-07,162,3,Returned,0.13,1604,Not satisfied,Delayed refund
4810,45,2018-06-03,189,3,Returned,0.23,1605,Incorrect item,Delayed refund
4812,36,2022-05-22,127,2,Returned,0.2,1606,Damaged,Delayed refund
4828,177,2021-08-15,34,2,Returned,0.06,1607,Damaged,Delayed refund
4829,404,2021-09-20,129,4,Returned,0,1608,Incorrect item,Quick process
4830,359,2022-02-16,445,2,Returned,0.19,1609,Incorrect item,Happy with return
4832,106,2018-05-09,6,1,Returned,0.19,1610,Damaged,Delayed refund
4835,407,2022-07-07,245,4,Returned,0.24,1611,Damaged,Quick process
4841,916,2019-07-25,401,3,Returned,0.29,1612,Damaged,Happy with return
4842,373,2020-04-21,307,4,Returned,0.19,1613,Incorrect item,Happy with return
4843,589,2022-06-28,233,3,Returned,0.06,1614,Not satisfied,Happy with return
4847,4,2020-07-11,441,2,Returned,0.27,1615,Damaged,Happy with return
4856,152,2021-10-26,471,2,Returned,0.16,1616,Damaged,Delayed refund
4858,819,2019-03-13,462,4,Returned,0.03,1617,Incorrect item,Delayed refund
4872,34,2021-04-18,289,4,Returned,0.23,1618,Not satisfied,Quick process
4875,413,2021-04-23,130,2,Returned,0.14,1619,Not satisfied,Quick process
4879,412,2020-09-16,68,1,Returned,0,1620,Incorrect item,Quick process
4881,701,2018-04-30,483,1,Returned,0.19,1621,Damaged,Delayed refund
4884,742,2019-06-17,88,3,Returned,0.08,1622,Incorrect item,Happy with return
4886,39,2020-07-25,88,1,Returned,0.23,1623,Incorrect item,Delayed refund
4893,263,2019-03-10,140,3,Returned,0.02,1624,Not satisfied,Quick process
4896,171,2021-01-27,416,4,Returned,0.24,1625,Damaged,Happy with return
4906,454,2019-12-01,295,2,Returned,0.18,1626,Incorrect item,Delayed refund
4907,50,2022-09-04,169,2,Returned,0.04,1627,Damaged,Delayed refund
4911,205,2022-06-29,218,2,Returned,0.02,1628,Incorrect item,Delayed refund
4916,220,2022-05-12,495,1,Returned,0.21,1629,Not satisfied,Quick process
4917,820,2018-03-15,47,1,Returned,0.27,1630,Damaged,Delayed refund
4918,258,2020-05-31,483,2,Returned,0.08,1631,Incorrect item,Quick process
4919,539,2020-07-22,256,4,Returned,0.06,1632,Not satisfied,Quick process
4920,445,2022-07-21,367,2,Returned,0.04,1633,Not satisfied,Quick process
4922,436,2020-08-17,67,4,Returned,0.22,1634,Not satisfied,Quick process
4930,676,2021-10-06,232,1,Returned,0.24,1635,Not satisfied,Quick process
4932,399,2021-07-18,327,2,Returned,0.05,1636,Damaged,Quick process
4937,601,2020-07-07,446,3,Returned,0.03,1637,Not satisfied,Happy with return
4940,535,2019-09-08,18,2,Returned,0.04,1638,Incorrect item,Delayed refund
4941,131,2020-01-06,129,1,Returned,0.23,1639,Incorrect item,Quick process
4945,233,2018-04-10,473,3,Returned,0.28,1640,Damaged,Delayed refund
4948,269,2020-04-26,274,2,Returned,0.28,1641,Not satisfied,Delayed refund
4949,619,2018-06-26,146,1,Returned,0.17,1642,Not satisfied,Delayed refund
4952,466,2019-08-06,328,4,Returned,0.24,1643,Incorrect item,Delayed refund
4953,975,2020-03-02,263,2,Returned,0.16,1644,Not satisfied,Happy with return
4954,191,2018-09-03,19,1,Returned,0.07,1645,Damaged,Delayed refund
4957,587,2018-04-13,383,4,Returned,0.26,1646,Damaged,Quick process
4961,138,2022-08-15,123,2,Returned,0.07,1647,Damaged,Delayed refund
4963,837,2018-03-06,12,1,Returned,0.27,1648,Not satisfied,Quick process
4964,385,2022-07-03,20,3,Returned,0.17,1649,Not satisfied,Happy with return
4966,96,2018-02-24,147,1,Returned,0.19,1650,Not satisfied,Delayed refund
4971,120,2022-05-01,330,4,Returned,0.26,1651,Damaged,Happy with return
4979,370,2020-05-07,119,2,Returned,0.21,1652,Damaged,Happy with return
4980,389,2019-03-04,429,4,Returned,0.19,1653,Damaged,Quick process
4983,295,2020-08-31,264,1,Returned,0.05,1654,Incorrect item,Happy with return
4984,186,2021-09-10,391,3,Returned,0.23,1655,Not satisfied,Happy with return
4988,381,2022-08-02,43,2,Returned,0.13,1656,Not satisfied,Happy with return
4990,903,2019-11-21,322,1,Returned,0.27,1657,Incorrect item,Happy with return
4992,649,2019-10-08,282,1,Returned,0.23,1658,Incorrect item,Quick process
4993,399,2020-12-18,261,4,Returned,0.01,1659,Not satisfied,Happy with return
4995,772,2019-09-21,105,1,Returned,0.16,1660,Damaged,Happy with return
4996,923,2018-11-25,18,3,Returned,0.25,1661,Incorrect item,Quick process
